Scatterplot Name,Dataset Name,Number of Entire Data,Number of Classes,Shape,Marker Size,M_distance,M_distance Calculation Time,LOF Distance,LOF Distance Calculation Time,Isolation Forest Distance,Isolation Forest Distance Calculation Time,Centroid Distance,Centroid Distance Calculation Time,Average Linkage Method Distance,Average Linkage Method Distance Calculation Time,Visibility Index,Visibility Index Calculation Time,MPix,MPix Calculation Time,Grid Density Overlap Degree,Grid Density Overlap Degree Calculation Time,Kernel Density Overlap Degree,Kernel Density Overlap Degree Calculation Time,Nearest Neighbor Distance,Nearest Neighbor Distance Calculation Time,Pairwise Bounding Box Overlap Degree,Pairwise Bounding Box Overlap Degree Calculation Time,No. Covered Data Points,No. Covered Data Points by Different Classes,No. Covered Pixels,No. Covered Pixels by Different Classes,Categories Covered Data Points by Different Classes
figure_category_basedmarkersize60_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,1000,2,['lip_cluster' 'cluster'],60,0.4641686153938869,2.12922739982605,0.4909116553695074,0.34908437728881836,0.9308218518453211,0.491668701171875,0.43620873617179634,0.35766172409057617,0.48513864732306977,2.0060932636260986,0.416,0.13776087760925293,21168,0.1164095401763916,0.0,0.09870386123657227,0.02916996952919177,0.14708471298217773,3.436026440786219,0.007047891616821289,-,15,265,7,1272,21168,"[{'category': 'group_1', 'number': 7}]"
figure_category_basedmarkersize110_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,1000,2,['lip_cluster' 'cluster'],110,0.3952423876278832,2.2531094551086426,0.4300239217855816,0.4025003910064697,0.8603922200462689,0.5298452377319336,0.3719746181620752,0.3895697593688965,0.40758526278066365,0.3856203556060791,0.258,1.7797207832336426,30717,0.14413905143737793,0.0,0.10168218612670898,0.02916996952919177,0.14758086204528809,3.436026440786219,0.0069277286529541016,-,15,444,7,2520,30717,"[{'category': 'group_1', 'number': 7}]"
figure_category_basedmarkersize160_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,1000,2,['lip_cluster' 'cluster'],160,0.3656102649674261,0.43479442596435547,0.40767619095869967,2.266814708709717,0.7993814144754414,0.5751712322235107,0.34442166889319537,0.424227237701416,0.3727349100379205,0.44672703742980957,0.194,0.15448689460754395,36429,1.9201579093933105,0.0,0.09865260124206543,0.02916996952919177,0.14904165267944336,3.436026440786219,0.006983280181884766,-,15,537,9,3562,36429,"[{'category': 'group_1', 'number': 9}]"
figure_ascendingmarkersize10_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,1000,2,['lip_cluster' 'cluster'],10,0.9532524868955249,2.112811803817749,0.9392547962958928,0.3109469413757324,0.89915165144557,0.44852280616760254,0.9540210988839772,0.3174707889556885,0.9349992952766001,0.3142876625061035,0.898,1.8794903755187988,2927,0.10536479949951172,0.0,0.09843254089355469,0.029169969529191774,0.1457042694091797,3.4360264407862195,0.008066415786743164,-,15,28,2,108,2927,"[{'category': 'group_1', 'number': 2}]"
figure_ascendingmarkersize60_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,1000,2,['lip_cluster' 'cluster'],60,0.8597672735566242,0.36157727241516113,0.8269522968391042,0.35712742805480957,0.6589367862301732,2.275914430618286,0.8724335375102547,0.36001110076904297,0.8164500327937954,0.34961652755737305,0.416,0.13459110260009766,21168,0.1263117790222168,0.0,2.075835704803467,0.029169969529191774,0.15648484230041504,3.4360264407862195,0.008322000503540039,-,15,70,2,1272,21168,"[{'category': 'group_1', 'number': 2}]"
figure_ascendingmarkersize110_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,1000,2,['lip_cluster' 'cluster'],110,0.8076157245282481,0.38476014137268066,0.782913710097926,0.41591310501098633,0.5187840563795266,0.533729076385498,0.8212718571960349,2.1308248043060303,0.7530503649713972,0.38722944259643555,0.258,0.14240670204162598,30717,0.1304624080657959,0.0,0.09986758232116699,0.029169969529191774,0.14976072311401367,3.4360264407862195,0.0071108341217041016,-,15,138,2,2520,30717,"[{'category': 'group_1', 'number': 2}]"
figure_ascendingmarkersize160_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,1000,2,['lip_cluster' 'cluster'],160,0.779263503912691,0.44819045066833496,0.7630771076776877,0.4787712097167969,0.43303451451077946,0.627631664276123,0.7938922820376639,2.593047857284546,0.7186694362831366,0.5440428256988525,0.194,0.1637134552001953,36429,0.14714765548706055,0.0,0.10297799110412598,0.029169969529191774,0.15163254737854004,3.4360264407862195,0.007022380828857422,-,15,212,3,3562,36429,"[{'category': 'group_0', 'number': 1}, {'category': 'group_1', 'number': 2}]"
figure_descendingmarkersize10_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,1000,2,['lip_cluster' 'cluster'],10,0.6121547081658649,0.31507229804992676,0.440561924096178,0.3403780460357666,1.1273035273900176,0.4598405361175537,0.5735479333405452,2.327960968017578,0.6588581234842976,0.3343210220336914,0.898,0.13284039497375488,2927,0.1074373722076416,0.0,0.11625337600708008,0.029169969529191767,0.1488666534423828,3.4360264407862195,0.0070171356201171875,-,15,30,2,108,2927,"[{'category': 'group_0', 'number': 2}]"
figure_descendingmarkersize60_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,1000,2,['lip_cluster' 'cluster'],60,0.2910883711144199,2.231576442718506,0.16571503157065937,0.3561868667602539,1.8677120402770528,0.50972580909729,0.2727814354482848,0.3578929901123047,0.3405958733551292,0.363253116607666,0.416,1.9736227989196777,21168,0.1163630485534668,0.0,0.09884452819824219,0.029169969529191767,0.1514132022857666,3.4360264407862195,0.008043766021728516,-,15,43,11,1272,21168,"[{'category': 'group_0', 'number': 6}, {'category': 'group_1', 'number': 5}]"
figure_descendingmarkersize110_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,1000,2,['lip_cluster' 'cluster'],110,0.21672476230503646,0.3997073173522949,0.10724841512117522,2.4812021255493164,4.172133476693007,0.5880875587463379,0.20537263113859872,0.4191255569458008,0.25797563343171226,0.42399001121520996,0.258,0.14856648445129395,30717,2.1952521800994873,0.0,0.0984961986541748,0.029169969529191767,0.14793777465820312,3.4360264407862195,0.007825613021850586,-,15,44,12,2520,30717,"[{'category': 'group_0', 'number': 7}, {'category': 'group_1', 'number': 5}]"
figure_descendingmarkersize160_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,1000,2,['lip_cluster' 'cluster'],160,0.1846349757138771,0.43671417236328125,0.08543394726334508,2.428988456726074,57.07522608984732,0.5672521591186523,0.17593292310369923,0.474041223526001,0.22122043288039928,0.4578208923339844,0.194,0.1504802703857422,36429,0.14047670364379883,0.0,2.099170207977295,0.029169969529191767,0.14911985397338867,3.4360264407862195,0.007999897003173828,-,15,47,15,3562,36429,"[{'category': 'group_0', 'number': 8}, {'category': 'group_1', 'number': 7}]"
figure_category_basedmarkersize10_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,1000,2,['three_order' 'cluster'],10,0.699068112410608,0.3582789897918701,0.6450620869356141,0.3317255973815918,1.08370530226693,2.6380703449249268,0.7004840210903394,0.35913729667663574,0.7606344268225174,0.3587303161621094,0.734,0.11924862861633301,3460,0.11992621421813965,0.003,2.1551578044891357,0.030241874158920483,0.12041234970092773,2.5748657257662155,0.0066089630126953125,-,15,117,2,63,3460,"[{'category': 'group_1', 'number': 2}]"
figure_category_basedmarkersize60_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,1000,2,['three_order' 'cluster'],60,0.4707999351384724,0.35164737701416016,0.39334202260943385,0.3522639274597168,1.3034132234315292,0.49213504791259766,0.4630058376270917,2.2078804969787598,0.5268583569965283,0.3588378429412842,0.389,0.13434171676635742,17466,0.12309980392456055,0.003,0.10422515869140625,0.030241874158920483,0.11596274375915527,2.5748657257662155,0.0069997310638427734,-,15,350,3,491,17466,"[{'category': 'group_1', 'number': 3}]"
figure_category_basedmarkersize110_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,1000,2,['three_order' 'cluster'],110,0.3946866123823919,0.4057753086090088,0.3138861835449205,0.3958566188812256,1.582886783726987,0.5646018981933594,0.38569099867884005,0.41614556312561035,0.44195241877888225,0.42504382133483887,0.283,2.066612482070923,25084,0.147200345993042,0.003,0.10140728950500488,0.030241874158920483,0.11632776260375977,2.5748657257662155,0.007836341857910156,-,15,444,4,936,25084,"[{'category': 'group_1', 'number': 4}]"
figure_category_basedmarkersize160_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,1000,2,['three_order' 'cluster'],160,0.35115333001247395,2.3451364040374756,0.2712575698103732,0.4599032402038574,1.9500122547440957,0.5642001628875732,0.3418991204799061,0.425595760345459,0.3931450632361958,0.43314170837402344,0.244,2.037368059158325,29953,0.1472148895263672,0.003,0.105194091796875,0.030241874158920483,0.11702585220336914,2.5748657257662155,0.0068912506103515625,-,15,502,4,1353,29953,"[{'category': 'group_1', 'number': 4}]"
figure_ascendingmarkersize10_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,1000,2,['three_order' 'cluster'],10,0.9379072149484383,2.343322515487671,0.9468007195470066,0.32880234718322754,0.9757371990421257,0.45784735679626465,0.9228117350697377,0.31444764137268066,0.9225515691450229,0.3403005599975586,0.734,0.12272787094116211,3460,1.9617090225219727,0.003,0.10186290740966797,0.030241874158920483,0.11694955825805664,2.5748657257662155,0.008001565933227539,-,15,47,0,63,3460,[]
figure_ascendingmarkersize60_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,1000,2,['three_order' 'cluster'],60,0.8504964558310552,0.3507192134857178,0.8733546452330739,0.36057305335998535,0.939907065356664,2.5568392276763916,0.8094493370801912,0.3602941036224365,0.8050926311317936,0.37753915786743164,0.389,0.14231371879577637,17466,0.1286311149597168,0.003,0.10512304306030273,0.030241874158920483,0.11814427375793457,2.5748657257662155,0.007995843887329102,-,15,97,0,491,17466,[]
figure_ascendingmarkersize110_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,1000,2,['three_order' 'cluster'],110,0.810352550555893,0.3997499942779541,0.8370177337749247,0.399883508682251,0.9053970643536945,0.5558822154998779,0.7618463655289085,0.4126732349395752,0.7500132474484048,2.4684836864471436,0.283,0.1423494815826416,25084,0.1441786289215088,0.003,0.1164398193359375,0.030241874158920483,0.11908721923828125,2.5748657257662155,0.008002042770385742,-,15,134,0,936,25084,[]
figure_ascendingmarkersize160_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,1000,2,['three_order' 'cluster'],160,0.7835458058734696,0.4369649887084961,0.8131801688014949,0.4465446472167969,0.8743909423195644,0.5715434551239014,0.7311444429622627,0.45287585258483887,0.7141339916735951,0.43276047706604004,0.244,2.1086363792419434,29953,0.14861249923706055,0.003,0.10251593589782715,0.030241874158920483,0.1185455322265625,2.5748657257662155,0.006999969482421875,-,15,155,0,1353,29953,[]
figure_descendingmarkersize10_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,1000,2,['three_order' 'cluster'],10,0.6973622161456532,2.2978439331054688,0.6449868033130048,0.3270542621612549,1.0950666382675878,0.46534109115600586,0.6998022089619993,0.3342299461364746,0.7604052066335322,0.32270026206970215,0.734,1.948533058166504,3460,0.10642600059509277,0.003,0.10158658027648926,0.030241874158920483,0.11987924575805664,2.5748657257662155,0.007112026214599609,-,15,47,2,63,3460,"[{'category': 'group_1', 'number': 2}]"
figure_descendingmarkersize60_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,1000,2,['three_order' 'cluster'],60,0.46180316483435757,0.3540937900543213,0.3929285035063784,2.5429224967956543,1.3560823985476818,0.5121705532073975,0.45763746771179314,0.38548851013183594,0.5245081184691073,0.3633697032928467,0.389,0.13396692276000977,17466,0.12662911415100098,0.003,2.095107078552246,0.030241874158920483,0.12137413024902344,2.5748657257662155,0.007604360580444336,-,15,50,3,491,17466,"[{'category': 'group_1', 'number': 3}]"
figure_descendingmarkersize110_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,1000,2,['three_order' 'cluster'],110,0.38169196428868646,0.398343563079834,0.31305023154546074,0.4127004146575928,1.6990475121355924,0.5299389362335205,0.37741029626741307,2.492359161376953,0.4378751069894915,0.40332984924316406,0.283,0.13929128646850586,25084,0.13184809684753418,0.003,0.10295963287353516,0.030241874158920483,0.11668276786804199,2.5748657257662155,0.007718563079833984,-,15,51,4,936,25084,"[{'category': 'group_1', 'number': 4}]"
figure_descendingmarkersize160_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,1000,2,['three_order' 'cluster'],160,0.3356932669699685,0.4595608711242676,0.2700919204883929,0.44803810119628906,2.1637391101774135,0.6257760524749756,0.33187491461007057,0.5618689060211182,0.3879151826688233,0.4716155529022217,0.244,2.1890623569488525,29953,0.148850679397583,0.003,0.10289406776428223,0.030241874158920483,0.11593127250671387,2.5748657257662155,0.007018327713012695,-,15,51,4,1353,29953,"[{'category': 'group_1', 'number': 4}]"
figure_category_basedmarkersize10_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,1000,2,['cluster' 'lip_cluster'],10,0.7713979495027863,2.298117160797119,0.5458840382093304,0.3370358943939209,1.0133823523763026,0.443464994430542,0.7371985263871701,0.32993173599243164,0.7919151449394486,0.32408642768859863,0.913,1.9744479656219482,3221,0.10430145263671875,0.0,0.10451173782348633,0.028839546364717465,0.18423843383789062,3.02825788796428,0.007990837097167969,-,15,36,0,92,3221,[]
figure_category_basedmarkersize60_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,1000,2,['cluster' 'lip_cluster'],60,0.44310826626762245,0.3496730327606201,0.19747384207150875,0.3714718818664551,1.12961665866833,2.5077359676361084,0.40306011258704466,0.36459803581237793,0.4590100484669889,0.42147064208984375,0.338,0.12381434440612793,20186,0.12090468406677246,0.0,2.421698570251465,0.028839546364717465,0.1677095890045166,3.02825788796428,0.0070972442626953125,-,15,336,5,1108,20186,"[{'category': 'group_1', 'number': 5}]"
figure_category_basedmarkersize110_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,1000,2,['cluster' 'lip_cluster'],110,0.35289338387883906,0.40872836112976074,0.14177334103685058,0.40349507331848145,1.3115063751541298,0.5387756824493408,0.3208921028275038,0.40674829483032227,0.36271963700217935,2.3458635807037354,0.21,0.1328144073486328,27114,0.13393092155456543,0.0,0.10641598701477051,0.028839546364717465,0.16893601417541504,3.02825788796428,0.00731658935546875,-,15,494,5,2184,27114,"[{'category': 'group_1', 'number': 5}]"
figure_category_basedmarkersize160_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,1000,2,['cluster' 'lip_cluster'],160,0.2987338115191661,0.43901538848876953,0.1119158619550118,0.4464383125305176,1.6704903160386722,0.59706711769104,0.27118481373203585,0.47408175468444824,0.3054862765568027,0.44513368606567383,0.156,0.14243388175964355,31301,2.2416844367980957,0.0,0.10353970527648926,0.028839546364717465,0.17281889915466309,3.02825788796428,0.007681369781494141,-,15,602,5,3199,31301,"[{'category': 'group_1', 'number': 5}]"
figure_ascendingmarkersize10_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,1000,2,['cluster' 'lip_cluster'],10,0.9374600502227833,0.3268253803253174,0.9459339079858708,2.3410696983337402,0.9259754686620891,0.4623558521270752,0.942506014121831,0.3343992233276367,0.9399410951964798,0.3321061134338379,0.913,0.1428086757659912,3221,2.178781270980835,0.0,0.10615134239196777,0.028839546364717465,0.16842389106750488,3.0282578879642803,0.006903171539306641,-,15,18,0,92,3221,[]
figure_ascendingmarkersize60_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,1000,2,['cluster' 'lip_cluster'],60,0.8190785361251334,0.3518710136413574,0.8380725001368126,0.3781561851501465,0.6750408525119558,0.4990513324737549,0.8375076616953494,2.2877309322357178,0.808008674938354,0.36168670654296875,0.338,0.12621188163757324,20186,0.11968374252319336,0.0,0.1023869514465332,0.028839546364717465,0.1721508502960205,3.0282578879642803,0.008005857467651367,-,15,52,0,1108,20186,[]
figure_ascendingmarkersize110_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,1000,2,['cluster' 'lip_cluster'],110,0.7707699741838294,0.40978550910949707,0.8050414377113274,0.4009697437286377,0.5174928644380627,0.5336818695068359,0.7952557421106498,0.403761625289917,0.7521755985248918,0.47112345695495605,0.21,2.1065988540649414,27114,0.1337277889251709,0.0,0.10219883918762207,0.028839546364717465,0.16815423965454102,3.0282578879642803,0.009663105010986328,-,15,101,0,2184,27114,[]
figure_ascendingmarkersize160_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,1000,2,['cluster' 'lip_cluster'],160,0.7394981818459126,0.4399526119232178,0.7872154609053628,2.565485954284668,0.4100617380248447,0.5886085033416748,0.7669124799243506,0.4348180294036865,0.7160525477626383,0.4481010437011719,0.156,0.14862346649169922,31301,2.1907958984375,0.0,0.10369348526000977,0.028839546364717465,0.16803216934204102,3.0282578879642803,0.0077190399169921875,-,15,153,0,3199,31301,[]
figure_descendingmarkersize10_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,1000,2,['cluster' 'lip_cluster'],10,0.6192212904642975,0.36282825469970703,0.445319032890513,0.3215749263763428,1.1261356929865918,2.715306043624878,0.5395140323590037,0.32364535331726074,0.6271014451754954,0.3301384449005127,0.913,0.12695956230163574,3221,0.1275324821472168,0.0,0.10958528518676758,0.02883954636471747,0.17371320724487305,3.02825788796428,0.007982969284057617,-,15,17,1,92,3221,"[{'category': 'group_0', 'number': 1}]"
figure_descendingmarkersize60_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,1000,2,['cluster' 'lip_cluster'],60,0.26669861802970796,0.35875368118286133,0.1332172639414918,0.38758277893066406,2.2896819292498027,0.5148561000823975,0.21171620539042468,0.3730125427246094,0.2708487304199939,2.5105316638946533,0.338,0.13216185569763184,20186,0.12169528007507324,0.0,0.10114812850952148,0.02883954636471747,0.17390060424804688,3.02825788796428,0.007131099700927734,-,15,28,10,1108,20186,"[{'category': 'group_1', 'number': 5}, {'category': 'group_0', 'number': 5}]"
figure_descendingmarkersize110_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,1000,2,['cluster' 'lip_cluster'],110,0.19368378009037246,0.4052393436431885,0.08930164334722046,2.5078890323638916,22.85688611111063,0.5790929794311523,0.1526365016289899,0.39949941635131836,0.19553460495012775,0.411177396774292,0.21,0.14100432395935059,27114,2.2371768951416016,0.0,0.11963510513305664,0.02883954636471747,0.1712632179260254,3.02825788796428,0.008159399032592773,-,15,29,10,2184,27114,"[{'category': 'group_1', 'number': 5}, {'category': 'group_0', 'number': 5}]"
figure_descendingmarkersize160_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,1000,2,['cluster' 'lip_cluster'],160,0.15723284955388028,0.4578061103820801,0.06785497641527072,0.48366761207580566,-3.3328775289457786,3.0807907581329346,0.1235036121293438,0.49123072624206543,0.1586256301988298,0.4634690284729004,0.156,0.1541118621826172,31301,0.1692659854888916,0.0,0.10336923599243164,0.02883954636471747,0.17519783973693848,3.02825788796428,0.008066654205322266,-,15,30,10,3199,31301,"[{'category': 'group_1', 'number': 5}, {'category': 'group_0', 'number': 5}]"
figure_category_basedmarkersize10_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,1000,2,['cluster'],10,0.85423537610569,0.3459815979003906,0.8328073808916439,0.3368113040924072,1.0121123498875566,0.45654892921447754,0.8432285985532233,2.3689467906951904,0.8798277232843934,0.31322574615478516,0.944,0.1356799602508545,2403,0.10564661026000977,0.0,0.10088372230529785,0.030748028577432182,0.16202235221862793,4.30327066694373,0.008446455001831055,-,15,21,1,45,2403,"[{'category': 'group_1', 'number': 1}]"
figure_category_basedmarkersize60_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,1000,2,['cluster'],60,0.6638324312229472,2.466292142868042,0.5958933783012247,0.38504838943481445,1.0361590302369936,0.5201945304870605,0.6441405825091817,0.3556375503540039,0.6908128210927773,0.3757314682006836,0.547,0.20357203483581543,22924,2.190373659133911,0.0,0.09920430183410645,0.030748028577432182,0.15871953964233398,4.30327066694373,0.0070002079010009766,-,15,183,2,582,22924,"[{'category': 'group_1', 'number': 2}]"
figure_category_basedmarkersize110_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,1000,2,['cluster'],110,0.5816922353974117,0.40552854537963867,0.5000212230032088,0.422515869140625,1.06714893804217,0.595404863357544,0.5607168873941437,2.757922410964966,0.6026459074892128,0.47455477714538574,0.34,0.16723918914794922,35860,0.14207959175109863,0.0,0.16555500030517578,0.030748028577432182,0.20167756080627441,4.30327066694373,0.008966207504272461,-,15,356,3,1214,35860,"[{'category': 'group_1', 'number': 3}]"
figure_category_basedmarkersize160_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,1000,2,['cluster'],160,0.5254009240976676,0.45780038833618164,0.4412677284447343,0.5357418060302734,1.0916951489587818,0.5908706188201904,0.504324307612301,0.4775731563568115,0.5423150482683918,2.8072144985198975,0.238,0.1560211181640625,43912,0.20828580856323242,0.0,0.12133049964904785,0.030748028577432182,0.22335457801818848,4.30327066694373,0.01700735092163086,-,15,466,3,1886,43912,"[{'category': 'group_1', 'number': 3}]"
figure_ascendingmarkersize10_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,1000,2,['cluster'],10,0.9813151463913817,2.590578079223633,0.9716480429525045,0.3150651454925537,0.9607567066765419,0.44858241081237793,0.9806925008422175,0.32619643211364746,0.9740672359475967,0.32712388038635254,0.944,2.317352056503296,2403,0.11028385162353516,0.0,0.10410308837890625,0.030748028577432182,0.16157865524291992,4.30327066694373,0.008101940155029297,-,15,16,1,45,2403,"[{'category': 'group_0', 'number': 1}]"
figure_ascendingmarkersize60_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,1000,2,['cluster'],60,0.9320600615901484,0.36184024810791016,0.9032879504774821,0.36848926544189453,0.8466510297285145,0.49292969703674316,0.9335308820348888,2.5789308547973633,0.9113208293100857,0.41728687286376953,0.547,0.18934273719787598,22924,0.13434410095214844,0.0,0.1518845558166504,0.030748028577432182,0.3099825382232666,4.30327066694373,0.02106022834777832,-,15,32,1,582,22924,"[{'category': 'group_0', 'number': 1}]"
figure_ascendingmarkersize110_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,1000,2,['cluster'],110,0.9030371865975189,0.43909692764282227,0.8645897371812269,0.42903685569763184,0.7573313478301308,0.5578458309173584,0.9055218243708221,0.4168980121612549,0.8739299979789262,0.41841912269592285,0.34,2.260388135910034,35860,0.12969446182250977,0.0,0.09978032112121582,0.030748028577432182,0.17196297645568848,4.30327066694373,0.007999420166015625,-,15,63,1,1214,35860,"[{'category': 'group_0', 'number': 1}]"
figure_ascendingmarkersize160_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,1000,2,['cluster'],160,0.8755302729285319,0.4415278434753418,0.8323131111813811,2.676506996154785,0.6776284826540135,0.5721156597137451,0.8780608877725182,0.44437599182128906,0.8402948763494433,0.4443204402923584,0.238,0.15528535842895508,43912,0.1407456398010254,0.0,2.3423049449920654,0.030748028577432182,0.15686535835266113,4.30327066694373,0.007623910903930664,-,15,103,1,1886,43912,"[{'category': 'group_0', 'number': 1}]"
figure_descendingmarkersize10_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,1000,2,['cluster'],10,0.810529775681956,0.3189074993133545,0.7837361316655223,0.31897521018981934,1.0386667305375024,2.469285726547241,0.7963607837152133,0.3213489055633545,0.8457814737714309,0.31011438369750977,0.944,0.13685941696166992,2403,0.10633659362792969,0.0,0.09813427925109863,0.030748028577432182,0.15752029418945312,4.303270666943731,0.008003473281860352,-,15,16,1,45,2403,"[{'category': 'group_1', 'number': 1}]"
figure_descendingmarkersize60_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,1000,2,['cluster'],60,0.5555468762031714,0.3711085319519043,0.4852117696173751,0.37474894523620605,1.2007874668619798,0.48665738105773926,0.5331878716418933,0.3639945983886719,0.5978163064799782,0.36834216117858887,0.547,2.2827489376068115,22924,0.12182188034057617,0.0,0.09679412841796875,0.030748028577432182,0.16272354125976562,4.303270666943731,0.008261919021606445,-,15,21,3,582,22924,"[{'category': 'group_0', 'number': 1}, {'category': 'group_1', 'number': 2}]"
figure_descendingmarkersize110_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber2,1000,2,['cluster'],110,0.4586164454254852,0.41292476654052734,0.3818722140764401,0.4096975326538086,1.4026887613995973,2.6061506271362305,0.43675807008715584,0.4102652072906494,0.49497861998085657,0.3990654945373535,0.34,0.15323495864868164,35860,0.1325664520263672,0.0,0.09904122352600098,0.030748028577432182,0.15598678588867188,4.303270666943731,0.007988452911376953,-,15,23,4,1214,35860,"[{'category': 'group_0', 'number': 1}, {'category': 'group_1', 'number': 3}]"
