Scatterplot Name,Dataset Name,Number of Entire Data,Number of Classes,Shape,Marker Size,M_distance,M_distance Calculation Time,LOF Distance,LOF Distance Calculation Time,Isolation Forest Distance,Isolation Forest Distance Calculation Time,Centroid Distance,Centroid Distance Calculation Time,Average Linkage Method Distance,Average Linkage Method Distance Calculation Time,Complete Linkage Method Distance,Complete Linkage Method Distance Calculation Time,Single Linkage Method Distance,Single Linkage Method Distance Calculation Time,Leverage Score Distance,Leverage Score Distance Calculation Time,Cook Distance,Cook Distance Calculation Time,Orthogonal Distance to Lowess Line,Orthogonal Distance to Lowess Line Calculation Time,Vertical Distance to Lowess Line,Vertical Distance to Lowess Line Calculation Time,Horizontal Distance to Lowess Line,Horizontal Distance to Lowess Line Calculation Time,Visibility Index,Visibility Index Calculation Time,MPix,MPix Calculation Time,Grid Density Overlap Degree,Grid Density Overlap Degree Calculation Time,Kernel Density Overlap Degree,Kernel Density Overlap Degree Calculation Time,Nearest Neighbor Distance,Nearest Neighbor Distance Calculation Time,Pairwise Bounding Box Overlap Degree,Pairwise Bounding Box Overlap Degree Calculation Time,No. Covered Data Points,No. Covered Data Points by Different Classes,Categories Covered Data Points by Different Classes,well-separated
figure_ascendingmarkersize10_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber1,1000,2,['three_order' 'cluster'],10,0.6024179822201717,0.3432919979095459,0.6366831051990861,0.3622426986694336,0.6386096786606006,0.4972143173217773,0.5863356698944788,0.3972134590148926,0.5919155837521667,0.3856093883514404,0.7042507675710598,3.175037145614624,0.8045162961455978,0.3520729541778564,0.6190443804164522,0.4181857109069824,0.74790313753252,0.3692166805267334,0.8312770441035777,6.007348537445068,0.8282414251288899,0.3563041687011719,0.6724942913150324,0.462059736251831,0.609,3.560297966003418,3135,0.1264300346374511,0.035,0.0961420536041259,0.0249530325632918,0.261211633682251,2.1119161101313173,0.0111050605773925,-,15.0,11,6,"[{'category': 'group_0', 'number': 6}]",1-class-1-cluster
figure_ascendingmarkersize20_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber1,1000,2,['three_order' 'cluster'],20,0.545269012169434,0.3409609794616699,0.5716018520539949,0.4112806320190429,0.5355047843445042,3.837559223175049,0.5324688325345899,0.4773240089416504,0.5291400226915886,0.4603145122528076,0.6121034415362006,0.3864333629608154,0.7317433970414897,0.3373701572418213,0.5665632996452816,0.3484668731689453,0.7124773768861841,3.958472013473511,0.7384187902705915,6.690990209579468,0.7344856087921952,0.4527082443237304,0.5952849164322811,0.5313270092010498,0.501,0.1577460765838623,6911,0.1883068084716797,0.035,0.1268141269683838,0.0249530325632918,0.2525832653045654,2.1119161101313173,0.013024091720581,-,15.0,8,6,"[{'category': 'group_0', 'number': 6}]",1-class-1-cluster
figure_ascendingmarkersize50_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber1,1000,2,['three_order' 'cluster'],50,0.4896290533625921,0.4614565372467041,0.5191170295987628,0.4099564552307129,0.4435830217981049,0.5886106491088867,0.4835635878782507,0.3630688190460205,0.4723059125610007,0.3934359550476074,0.542962807079753,3.263779401779175,0.6807310281458911,0.4492802619934082,0.5266397105761351,0.5030772686004639,0.6844541805133384,0.4305930137634277,0.6747155606508327,8.405331134796143,0.6707599635375829,0.5357992649078369,0.5256081069785858,0.5015990734100342,0.327,4.164885520935059,12184,0.1231997013092041,0.035,0.1260828971862793,0.0249530325632918,0.2962613105773926,2.1119161101313173,0.0187785625457763,-,15.0,7,6,"[{'category': 'group_0', 'number': 6}]",1-class-1-cluster
figure_descendingmarkersize10_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber1,1000,2,['three_order' 'cluster'],10,0.2843308982715657,0.3767805099487304,0.19267748685974906,0.3557791709899902,1.0125247314691694,3.921334981918335,0.1933387366605351,0.3915066719055176,0.2493078623091517,0.3712003231048584,0.5786872442433633,0.3694882392883301,0.801921484906394,0.3479635715484619,0.0836607769703705,0.3433935642242431,0.0352621257052175,0.4014711380004883,0.6687770371090296,9.27359914779663,0.6398100430088745,0.3734481334686279,0.6001154253053528,0.4334676265716553,0.609,0.1480569839477539,3135,0.1897110939025879,0.035,0.1603631973266601,0.0249530325632918,0.2544498443603515,2.1119161101313173,0.0098845958709716,-,15.0,8,8,"[{'category': 'group_1', 'number': 8}]",1-class-1-cluster
figure_descendingmarkersize20_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber1,1000,2,['three_order' 'cluster'],20,0.2352961619226057,0.3659520149230957,0.15419264498481677,0.4306166172027588,0.9401638442766008,0.5622119903564453,0.1562144475917236,0.4214587211608886,0.2017174299773981,0.3947968482971191,0.4918605968827073,0.3902664184570312,0.7285145680489342,3.961419582366944,0.0640788242855763,0.4290933609008789,0.0272944527580283,0.3802535533905029,0.5808134102067521,6.692376613616943,0.5528075554874173,0.4907865524291992,0.5278283694832213,0.4650554656982422,0.501,3.9609389305114746,6911,0.1324756145477295,0.035,0.1251301765441894,0.0249530325632918,0.3073391914367676,2.1119161101313173,0.0072329044342041,-,15.0,3,8,"[{'category': 'group_1', 'number': 8}]",1-class-1-cluster
figure_descendingmarkersize50_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber1,1000,2,['three_order' 'cluster'],50,0.1820733657146225,0.3583745956420898,0.11438167946862976,0.3774349689483642,1.0603445805936054,0.5860311985015869,0.1181527753325552,3.951577663421631,0.1523321207529462,0.4257087707519531,0.4112142084421092,0.4313147068023681,0.6736086062803853,0.4548845291137695,0.0452312187015713,0.3838114738464355,0.0201381687186564,0.3681941032409668,0.500692099502849,10.612669944763184,0.4711288198487425,0.5172486305236816,0.4551007399740757,0.4899446964263916,0.327,0.1866424083709716,12184,0.1448373794555664,0.035,0.1255648136138916,0.0249530325632918,0.2366783618927002,2.1119161101313173,0.008357286453247,-,15.0,3,9,"[{'category': 'group_1', 'number': 9}]",1-class-1-cluster
figure_category_basedmarkersize10_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,1000,2,['lip_cluster' 'cluster'],10,0.6423066747983988,0.4091417789459228,0.6580592248115809,0.4066743850708008,0.7755662079511613,0.4943926334381103,0.623831216892005,0.3512942790985107,0.6551990275482635,0.3488845825195312,0.7382933205579747,0.3724622726440429,0.8789976022407057,3.4522032737731934,0.6920184029836134,0.3474576473236084,0.3721634672736633,0.3506867885589599,0.7680366371412525,6.2586212158203125,0.6519016123289438,0.3998329639434814,0.8274065235129113,0.4311122894287109,0.93,3.0176072120666504,2643,0.1095368862152099,0.0,0.1171176433563232,0.0241074128340427,0.1609246730804443,3.7796290848648417,0.0079841613769531,-,15.0,19,0,[],1-class-1-cluster
figure_category_basedmarkersize20_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,1000,2,['lip_cluster' 'cluster'],20,0.4322989695456926,0.4089629650115967,0.45273540531604173,0.4375171661376953,0.6765374484030809,0.6097965240478516,0.4095570935341326,3.932289361953736,0.4516285741228374,0.4507522583007812,0.588361925079972,0.424138069152832,0.7463793145018712,0.4340102672576904,0.4892577967385695,0.4157745838165283,0.1695410655556212,0.4322850704193115,0.6367861492207141,7.115893363952637,0.490189947563673,3.949585437774658,0.7374148379877288,0.4138190746307373,0.831,0.1828076839447021,8397,0.1254830360412597,0.0,0.1240210533142089,0.0241074128340427,0.1688146591186523,3.7796290848648417,0.0089435577392578,-,15.0,28,1,"[{'category': 'group_1', 'number': 1}]",1-class-1-cluster
figure_category_basedmarkersize50_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,1000,2,['lip_cluster' 'cluster'],50,0.3029297715216895,3.651782512664795,0.3236796846758102,0.4767935276031494,0.5801642448851019,0.6069369316101074,0.2853294812930942,0.4074077606201172,0.3188260535475744,0.4103124141693115,0.4619252249926148,0.4757583141326904,0.6261145670859951,0.4507148265838623,0.3585358516081735,4.064988613128662,0.1069973899520081,0.5153048038482666,0.5249281244197381,6.839592695236206,0.3735267960330892,0.4716322422027588,0.6556711368219637,0.4907293319702148,0.57,0.1641633510589599,18996,3.903407096862793,0.0,0.1372878551483154,0.0241074128340427,0.2015800476074218,3.7796290848648417,0.0090179443359375,-,15.0,39,4,"[{'category': 'group_1', 'number': 4}]",1-class-1-cluster
figure_ascendingmarkersize10_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,1000,2,['lip_cluster' 'cluster'],10,0.7990376977676659,0.3796627521514892,0.7968678335114527,0.3923945426940918,0.717761315688739,0.610090970993042,0.8178011301248034,0.3743689060211181,0.786766920362058,3.950949430465698,0.7450310958398152,0.3416244983673095,0.879928845332755,0.3400402069091797,0.7960911129706408,0.418083906173706,0.9600171275191824,0.4356236457824707,0.8241262786736627,6.688441038131714,0.8361478784800365,0.368098497390747,0.8300623962036835,3.352228879928589,0.93,0.1723847389221191,2643,0.1238594055175781,0.0,0.1027517318725586,0.0241074128340427,0.2172112464904785,3.779629084864842,0.0085585117340087,-,15.0,11,0,[],1-class-1-cluster
figure_ascendingmarkersize20_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,1000,2,['lip_cluster' 'cluster'],20,0.697615598552985,0.4073352813720703,0.6798046455094412,3.892674207687378,0.5590321458156862,0.6319539546966553,0.723610604015783,0.3814215660095215,0.6704702546954941,0.4334907531738281,0.6017070036880918,0.4960877895355224,0.7529798235136367,0.4173789024353027,0.6882158185392047,0.3945724964141845,0.9294704368312616,3.6442713737487793,0.7184485145436532,7.919922351837158,0.7378889813739751,0.5229253768920898,0.7417128917395357,0.513033390045166,0.831,0.1612780094146728,8397,0.1587960720062255,0.0,0.105363130569458,0.0241074128340427,0.2048802375793457,3.779629084864842,0.0110175609588623,-,15.0,8,0,[],1-class-1-cluster
figure_ascendingmarkersize50_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,1000,2,['lip_cluster' 'cluster'],50,0.6125310835271996,0.3990273475646972,0.5856522180024999,0.4255623817443847,0.4177087586997884,0.6293966770172119,0.6402775795192688,0.433016300201416,0.5695972595842558,0.4320926666259765,0.4802646073902432,3.931931257247925,0.6434026584784436,0.4511735439300537,0.6006517054273757,0.4462900161743164,0.8905876567375457,0.4358062744140625,0.6218825604515966,6.586947679519653,0.6490019384509449,0.5223586559295654,0.6621372390240166,0.5253734588623047,0.57,3.9121322631835938,18996,0.1583790779113769,0.0,0.134587287902832,0.0241074128340427,0.1996488571166992,3.779629084864842,0.0117006301879882,-,15.0,9,0,[],1-class-1-cluster
figure_descendingmarkersize10_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,1000,2,['lip_cluster' 'cluster'],10,0.4561303127968044,0.4044759273529053,0.2972275888024034,0.3806796073913574,0.981606919604661,0.5076255798339844,0.4283197273104318,3.896165132522583,0.5032695994722458,0.4159243106842041,0.7359070018584375,0.3840160369873047,0.8842262035792772,0.435105562210083,0.3668221769442247,0.4413866996765136,0.0843306407821926,0.4289865493774414,0.6595153601497895,6.6313018798828125,0.4638499493020556,3.3362886905670166,0.8353332933382825,0.4251887798309326,0.93,0.1704123020172119,2643,0.1214721202850341,0.0,0.130460500717163,0.0241074128340427,0.1478137969970703,3.779629084864841,0.0080101490020751,-,15.0,9,0,[],1-class-1-cluster
figure_descendingmarkersize20_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,1000,2,['lip_cluster' 'cluster'],20,0.2838970525449727,3.902705669403076,0.17275164390727238,0.4571850299835205,1.015908237809661,0.6029918193817139,0.262756687998827,0.4433488845825195,0.3260506853541041,0.4022374153137207,0.5850696985230495,0.3861305713653564,0.7590499985743968,0.4443471431732178,0.2273166961196525,4.29250955581665,0.031216579942726,0.3920629024505615,0.5293600619721801,6.833264350891113,0.3327393415783963,0.4805519580841064,0.7467299994404999,0.4843041896820068,0.831,0.201444387435913,8397,0.1298682689666748,0.0,3.599071741104126,0.0241074128340427,0.1827681064605713,3.779629084864841,0.0209453105926513,-,15.0,7,2,"[{'category': 'group_0', 'number': 1}, {'category': 'group_1', 'number': 1}]",1-class-1-cluster
figure_descendingmarkersize50_clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber2_datanumber500_testnumbercategorylarge_repeatnumber2,1000,2,['lip_cluster' 'cluster'],50,0.182627168324555,0.4388034343719482,0.10292986374859459,0.5044252872467041,1.1787832537162828,0.7713320255279541,0.1704116918757924,0.4671604633331299,0.2162241069964718,0.5028712749481201,0.4574361363301474,4.115211725234985,0.6482805680032874,0.4212799072265625,0.1453729045528793,0.4007985591888428,0.0113046076339013,0.3928351402282715,0.4208794597852915,6.555636882781982,0.2402890404477639,0.4553425312042236,0.6615169445937152,3.6805179119110094,0.57,0.1750268936157226,18996,0.1981136798858642,0.0,0.2018873691558838,0.0241074128340427,0.2485668659210205,3.779629084864841,0.0069999694824218,-,15.0,2,7,"[{'category': 'group_0', 'number': 3}, {'category': 'group_1', 'number': 4}]",1-class-1-cluster
figure_category_basedmarkersize10_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,1000,2,['three_order' 'cluster'],10,0.5100969708188953,0.3793888092041015,0.46822187097102275,0.3785197734832763,0.8672765333375592,3.765156745910645,0.4991068238306381,0.4483301639556885,0.544780504802707,0.4018173217773437,0.709638878479766,0.403731107711792,0.8549902143758578,0.4054515361785888,0.4194186457580195,0.4170687198638916,0.0464167453414978,0.3777101039886474,0.6339182629835916,9.42168426513672,0.4809620308737505,0.4705731868743896,0.5011287393533401,0.4545967578887939,0.769,0.1671445369720459,3366,0.1282083988189697,0.0,0.136164903640747,0.0249932844288599,0.1965563297271728,2.83235229834284,0.0140981674194335,-,15.0,38,0,[],1-class-1-cluster
figure_category_basedmarkersize20_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,1000,2,['three_order' 'cluster'],20,0.384056736095377,3.887490510940552,0.3369788542138399,0.4045712947845459,0.8200461201145186,0.59086012840271,0.3745094360839807,0.4051294326782226,0.420788238102259,0.374948501586914,0.6076458083631635,0.3752868175506592,0.7801479530504332,3.9631519317626953,0.253955878952644,0.4014501571655273,0.0206919987299326,0.3806376457214355,0.513020257260137,6.192403316497803,0.375645796254639,0.4478347301483154,0.3962523687559096,0.4152693748474121,0.642,0.1511685848236084,7960,3.5266430377960205,0.0,0.1350142955780029,0.0249932844288599,0.1446032524108886,2.83235229834284,0.0071427822113037,-,15.0,38,2,"[{'category': 'group_1', 'number': 2}]",1-class-1-cluster
figure_category_basedmarkersize50_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,1000,2,['three_order' 'cluster'],50,0.2949251128718521,0.3973486423492431,0.24698633783986423,0.452385663986206,0.7834784638496343,0.7042427062988281,0.2862458313068914,0.4331607818603515,0.3269099003614117,4.2200891971588135,0.5148904522671763,0.4145309925079345,0.7051317077203028,0.4213330745697021,0.1747889182763214,0.3955411911010742,0.0118257975926522,0.4596307277679443,0.4128505065812439,6.344634294509888,0.2881523828104508,0.4571337699890136,0.3002343761280952,4.425174236297607,0.49,0.1500675678253173,16026,0.1674308776855468,0.0,0.1315457820892334,0.0249932844288599,0.1468648910522461,2.83235229834284,0.0129857063293457,-,15.0,34,4,"[{'category': 'group_1', 'number': 4}]",1-class-1-cluster
figure_ascendingmarkersize10_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,1000,2,['three_order' 'cluster'],10,0.7254665150601385,0.4070360660552978,0.7290109531752917,0.3955898284912109,0.7645201710714568,4.285789966583252,0.6877283998437258,0.3857369422912597,0.6814242888536696,0.4095041751861572,0.740598091936729,0.3434174060821533,0.8591477271012803,0.3380982875823974,0.7360997973158803,0.344120979309082,0.8946636954070587,0.4294137954711914,0.8716212426440016,10.524116277694702,0.852888032410227,0.4655969142913818,0.8670432621910223,0.4979076385498047,0.769,0.1703639030456543,3366,0.1536431312561035,0.0,0.1201181411743164,0.0249932844288599,0.1365735530853271,2.832352298342841,0.019998550415039,-,15.0,5,0,[],1-class-1-cluster
figure_ascendingmarkersize20_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,1000,2,['three_order' 'cluster'],20,0.6451966213909723,0.3772063255310058,0.6484334492344525,0.4451119899749756,0.6658192774624874,0.5736978054046631,0.6027908871265208,0.423213243484497,0.591654283444333,0.3877944946289062,0.6506126416385072,0.4595208168029785,0.7904039068288846,3.990380525588989,0.6528972324801277,0.3862130641937256,0.861960676126478,0.4355480670928955,0.8014635890719735,7.383421421051025,0.7861387374988504,0.4533765316009521,0.7859380921825149,0.5141913890838623,0.642,0.1445190906524658,7960,0.1305837631225586,0.0,3.793518304824829,0.0249932844288599,0.1460697650909423,2.832352298342841,0.0131561756134033,-,15.0,4,0,[],1-class-1-cluster
figure_ascendingmarkersize50_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,1000,2,['three_order' 'cluster'],50,0.5750107019118738,0.4284975528717041,0.5785435358118554,0.4007322788238525,0.5710582538892028,0.612647294998169,0.5301098166523484,0.474924087524414,0.5161585039116919,4.340229272842407,0.5662045330439527,0.3995647430419922,0.7149156298769375,0.4127943515777588,0.5851101569338102,0.4346232414245605,0.8505195933447957,0.4330506324768066,0.7269904733315125,6.660604953765869,0.7162372002883539,0.4626157283782959,0.7088431542338147,0.4239857196807861,0.49,3.2111687660217285,16026,0.1182394027709961,0.0,0.1258230209350586,0.0249932844288599,0.1229059696197509,2.832352298342841,0.0089938640594482,-,15.0,5,0,[],1-class-1-cluster
figure_descendingmarkersize10_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,1000,2,['three_order' 'cluster'],10,0.5074002488271281,0.3318502902984619,0.4681143601469758,0.3454952239990234,0.8754299749197471,3.4968817234039307,0.4980460731905094,0.3411576747894287,0.5443332802106261,0.4346837997436523,0.7095338255152119,0.3940834999084472,0.8552618979842468,0.3654448986053467,0.4189795012357183,0.3822674751281738,0.0459713525624555,0.4169909954071045,0.632012455736253,6.059681177139282,0.4789870563022845,4.143328428268433,0.500028265064882,0.4490599632263183,0.769,0.1435949802398681,3366,0.139169692993164,0.0,0.1285099983215332,0.0249932844288599,0.1481697559356689,2.8323522983428413,0.0140292644500732,-,15.0,10,0,[],1-class-1-cluster
figure_descendingmarkersize20_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,1000,2,['three_order' 'cluster'],20,0.3796959873916419,3.885955572128296,0.33686389830339714,0.3965437412261963,0.8375915343644454,0.650428295135498,0.3724285122412554,0.411329984664917,0.4198881419348916,0.5012462139129639,0.6074311606844951,0.4024884700775146,0.7822846967098904,0.3896276950836181,0.2531568215138404,3.6723287105560303,0.0201545415213948,0.381906509399414,0.5099336290124585,7.561652660369873,0.3727473669367189,0.4037740230560303,0.3942608751735638,0.4495255947113037,0.642,0.1514613628387451,7960,0.1100168228149414,0.0,0.1227691173553466,0.0249932844288599,0.1484806537628173,2.8323522983428413,0.020017385482788,-,15.0,5,2,"[{'category': 'group_1', 'number': 2}]",1-class-1-cluster
figure_descendingmarkersize50_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber0,1000,2,['three_order' 'cluster'],50,0.2883535491431607,0.409442663192749,0.24677292334075385,0.4536111354827881,0.8149529784157254,0.5390341281890869,0.2824878595470707,0.4276390075683594,0.3251553764850153,0.4228451251983642,0.5144823723250649,0.4036693572998047,0.708164790251443,4.195089817047119,0.1730873940859355,0.4888770580291748,0.0112057138085073,0.4196662902832031,0.40766933190987575,6.520488500595093,0.284576450196,0.5053493976593018,0.2973154277855658,0.5092782974243164,0.49,0.1806783676147461,16026,3.91245174407959,0.0,0.1608810424804687,0.0249932844288599,0.1803271770477295,2.8323522983428413,0.0142133235931396,-,15.0,1,4,"[{'category': 'group_1', 'number': 4}]",1-class-1-cluster
figure_category_basedmarkersize10_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,1000,2,['cluster' 'lip_cluster'],10,0.5998487232555318,0.3933396339416504,0.39475242879975925,0.3567326068878174,0.8261731059899219,0.5629839897155762,0.572047161754776,0.3946101665496826,0.6205338479010245,3.9967501163482666,0.7392932080665757,0.3881473541259765,0.8671578742898567,0.3761887550354004,0.3323973041464667,0.3259727954864502,0.4361784034321183,0.3465301990509033,0.7762976620006967,9.011584997177124,0.7643508679234761,0.4366519451141357,0.8100636458844568,4.026750802993774,0.933,0.1479957103729248,2870,0.1328651905059814,0.0,0.1408867835998535,0.0238343358386094,0.2572736740112304,3.3310836767607093,0.0111641883850097,-,15.0,12,0,[],1-class-1-cluster
figure_category_basedmarkersize20_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,1000,2,['cluster' 'lip_cluster'],20,0.427283429417351,0.3729465007781982,0.23434655249507808,0.4161176681518554,0.7079756475392396,4.239812135696411,0.3988345725073771,0.3973057270050049,0.4448942294750242,0.4506361484527588,0.5820320337809682,0.4025464057922363,0.7298152867976357,0.4461956024169922,0.1969977431489488,0.377105712890625,0.2377508121543755,0.4333717823028564,0.6516979885503158,13.94948148727417,0.6309861849211349,0.5904567241668701,0.6923300493413852,0.6270089149475098,0.816,0.2264597415924072,9064,0.1359319686889648,0.0,0.125756025314331,0.0238343358386094,0.2547078132629394,3.3310836767607093,0.0100228786468505,-,15.0,19,0,[],1-class-1-cluster
figure_category_basedmarkersize50_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,1000,2,['cluster' 'lip_cluster'],50,0.299165039827814,4.161952972412109,0.13659909017545435,0.3856170177459717,0.6390273843178025,0.576923131942749,0.2742078178200908,0.4346704483032226,0.3113177472495531,0.4484641551971435,0.4599963507250877,0.5021519660949707,0.6154601326551075,0.4992146492004394,0.1217323304605014,4.554575204849243,0.1549062365764063,0.3763248920440674,0.5487858544273942,8.5078284740448,0.5250121868766944,0.4884257316589355,0.5942004771982505,0.4976344108581543,0.48,0.201611042022705,19102,0.1364414691925048,0.0,3.796463966369629,0.0238343358386094,0.2220618724822998,3.3310836767607093,0.0108580589294433,-,15.0,37,2,"[{'category': 'group_1', 'number': 2}]",1-class-1-cluster
figure_ascendingmarkersize10_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,1000,2,['cluster' 'lip_cluster'],10,0.7840444252037826,0.3364007472991943,0.7978510346748501,0.3513667583465576,0.7332553311802913,0.5813736915588379,0.7985393078173408,0.3595216274261474,0.7809414664747195,0.3273556232452392,0.7406570495600369,4.0598766803741455,0.8668110224806501,0.3865590095520019,0.8538521173138026,0.3660569190979004,0.944023451284743,0.3936145305633545,0.7693957302118812,8.676801919937134,0.7690084442977183,0.4477884769439697,0.7953912540286302,0.4373607635498047,0.933,0.170691967010498,2870,3.987386465072632,0.0,0.1138558387756347,0.0238343358386094,0.2202281951904297,3.3310836767607097,0.0080091953277587,-,15.0,5,0,[],1-class-1-cluster
figure_ascendingmarkersize20_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,1000,2,['cluster' 'lip_cluster'],20,0.6592001041621718,0.4208226203918457,0.6778527155479777,0.4134659767150879,0.5665525205558197,0.5918395519256592,0.6816664776076393,0.4344358444213867,0.6508826872364031,4.2527618408203125,0.5843187931911216,0.3770148754119873,0.7296745359419199,0.363558292388916,0.7672500322895648,0.3591976165771484,0.9134272320678948,0.439432144165039,0.6427311145743426,8.880348205566406,0.6368229874071273,0.4846129417419433,0.6748215689448924,3.678250789642334,0.816,0.2039060592651367,9064,0.1524198055267334,0.0,0.1419041156768798,0.0238343358386094,0.2185683250427246,3.3310836767607097,0.007889986038208,-,15.0,2,0,[],1-class-1-cluster
figure_ascendingmarkersize50_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,1000,2,['cluster' 'lip_cluster'],50,0.5744924034670824,0.4258465766906738,0.6018452074364398,0.3760204315185547,0.4213091554564032,4.77020525932312,0.6023658907857253,0.4583516120910644,0.5563868075261628,0.4247894287109375,0.4640680001887001,0.4358549118041992,0.6168516003899975,0.4386615753173828,0.7241579905087447,0.4246811866760254,0.9022628242318744,0.4595389366149902,0.5419527022949939,12.11754059791565,0.5351926089201376,0.5124633312225342,0.5772413946803303,0.4953908920288086,0.48,0.1545155048370361,19102,0.1401581764221191,0.0,0.1257119178771972,0.0238343358386094,0.2562994956970215,3.3310836767607097,0.0222330093383789,-,15.0,9,0,[],1-class-1-cluster
figure_descendingmarkersize10_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,1000,2,['cluster' 'lip_cluster'],10,0.4653352427317574,3.9246397018432617,0.31833164699399485,0.3835861682891845,0.9459456296682436,0.5746433734893799,0.4014473094805255,0.4142313003540039,0.4741823971221085,0.3753864765167236,0.7350527587430782,0.4140350818634033,0.8680065037591281,0.3935036659240722,0.1833341588536241,0.4253115653991699,0.1264495508042353,4.2557148933410645,0.7780809806844556,10.15566635131836,0.7601385887185187,0.3736286163330078,0.7978630931160635,0.3705458641052246,0.933,0.1440441608428955,2870,0.1776926517486572,0.0,0.124584674835205,0.0238343358386094,0.2224225997924804,3.3310836767607097,0.0071878433227539,-,15.0,4,1,"[{'category': 'group_0', 'number': 1}]",1-class-1-cluster
figure_descendingmarkersize20_clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,clusternumber2_datanumber500_testnumbercategorymedium_repeatnumber1,1000,2,['cluster' 'lip_cluster'],20,0.2749703374416625,0.4059007167816162,0.1666292072434138,0.4754397869110107,0.9757434895142512,0.686225414276123,0.2229102286818441,0.4141736030578613,0.2805164737628304,0.4433410167694092,0.5746651741141798,0.4437782764434814,0.7272926675623781,0.5005788803100586,0.0772544697230378,4.201335191726685,0.0479926817545545,0.4119341373443603,0.6461248378196898,9.977922201156616,0.6187560412735762,0.4080402851104736,0.6692422355499712,0.5096559524536133,0.816,0.2151949405670166,9064,0.1329364776611328,0.0,4.192143678665161,0.0238343358386094,0.2263250350952148,3.3310836767607097,0.0080680847167968,-,15.0,3,1,"[{'category': 'group_0', 'number': 1}]",1-class-1-cluster
